season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20152016,1,TOR,2015-10-07,3,0 days 00:18:39.500000000,,0 days 00:19:29.000000000,,,0 days 00:00:49.500000000,
20152016,2,CHI,2015-10-07,3,0 days 00:18:29.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:30.500000000
20152016,5,BOS,2015-10-08,3,0 days 00:16:04.000000000,,0 days 00:16:22.000000000,,,0 days 00:00:18.000000000,
20152016,6,BUF,2015-10-08,3,0 days 00:18:37.500000000,,0 days 00:18:56.000000000,,,0 days 00:00:18.500000000,
20152016,6,BUF,2015-10-08,3,0 days 00:19:05.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:55.000000000
20152016,8,EDM,2015-10-08,3,0 days 00:19:03.000000000,,0 days 00:19:42.000000000,,,0 days 00:00:39.000000000,
20152016,9,CAR,2015-10-08,3,0 days 00:18:08.500000000,0 days 00:18:20.000000000,,,0 days 00:00:11.500000000,,
20152016,9,CAR,2015-10-08,3,0 days 00:18:37.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:23.000000000
20152016,11,COL,2015-10-08,3,0 days 00:19:30.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:30.000000000
20152016,12,N.J,2015-10-09,3,0 days 00:16:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:03:00.500000000
20152016,13,CBJ,2015-10-09,3,0 days 00:18:48.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:11.500000000
20152016,18,BOS,2015-10-10,3,0 days 00:18:00.500000000,,0 days 00:19:06.000000000,,,0 days 00:01:05.500000000,
20152016,22,N.J,2015-10-10,3,0 days 00:16:37.500000000,,0 days 00:17:07.000000000,,,0 days 00:00:29.500000000,
20152016,22,N.J,2015-10-10,3,0 days 00:17:32.000000000,0 days 00:18:39.000000000,,,0 days 00:01:07.000000000,,
20152016,22,N.J,2015-10-10,3,0 days 00:19:10.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:50.000000000
20152016,23,CAR,2015-10-10,3,0 days 00:18:21.000000000,0 days 00:19:57.000000000,,,0 days 00:01:36.000000000,,
20152016,23,CAR,2015-10-10,3,0 days 00:19:57.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:03.000000000
20152016,24,EDM,2015-10-10,3,0 days 00:17:38.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:21.500000000
20152016,25,STL,2015-10-10,3,0 days 00:19:11.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:48.500000000
20152016,29,PIT,2015-10-10,3,0 days 00:19:10.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:50.000000000
20152016,30,ANA,2015-10-10,3,0 days 00:18:56.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:04.000000000
20152016,31,OTT,2015-10-11,3,0 days 00:18:02.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:58.000000000
20152016,33,WPG,2015-10-12,3,0 days 00:19:25.000000000,,0 days 00:19:41.000000000,,,0 days 00:00:16.000000000,
20152016,34,CBJ,2015-10-12,3,0 days 00:17:43.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:16.500000000
20152016,35,FLA,2015-10-12,3,0 days 00:18:52.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:08.000000000
20152016,37,N.J,2015-10-13,3,0 days 00:17:10.500000000,,0 days 00:17:21.000000000,,,0 days 00:00:10.500000000,
20152016,37,N.J,2015-10-13,3,0 days 00:17:32.500000000,0 days 00:18:20.000000000,,,0 days 00:00:47.500000000,,
20152016,37,N.J,2015-10-13,3,0 days 00:18:43.000000000,,0 days 00:19:08.000000000,,,0 days 00:00:25.000000000,
20152016,37,N.J,2015-10-13,3,0 days 00:19:32.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:27.500000000
20152016,38,NYR,2015-10-13,3,0 days 00:17:37.000000000,,0 days 00:17:56.000000000,,,0 days 00:00:19.000000000,
20152016,39,PIT,2015-10-13,3,0 days 00:19:22.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:38.000000000
20152016,40,WSH,2015-10-13,3,0 days 00:15:58.500000000,,0 days 00:18:00.000000000,,,0 days 00:02:01.500000000,
20152016,40,WSH,2015-10-13,3,0 days 00:18:08.000000000,,0 days 00:19:13.000000000,,,0 days 00:01:05.000000000,
20152016,41,CAR,2015-10-13,3,0 days 00:16:38.000000000,,0 days 00:18:13.000000000,,,0 days 00:01:35.000000000,
20152016,42,T.B,2015-10-13,3,0 days 00:18:04.000000000,,0 days 00:18:12.000000000,,,0 days 00:00:08.000000000,
20152016,42,T.B,2015-10-13,3,0 days 00:18:53.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:06.500000000
20152016,43,EDM,2015-10-13,3,0 days 00:18:30.000000000,,0 days 00:19:03.000000000,,,0 days 00:00:33.000000000,
20152016,44,CGY,2015-10-13,3,0 days 00:18:03.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:56.500000000
