season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20082009,1,T.B,2008-10-04,3,0 days 00:19:51.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:08.500000000
20082009,3,T.B,2008-10-05,3,0 days 00:19:25.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:34.500000000
20082009,5,DET,2008-10-09,3,0 days 00:18:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:00.500000000
20082009,6,COL,2008-10-09,3,0 days 00:19:05.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:55.000000000
20082009,9,NYI,2008-10-10,3,0 days 00:19:19.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:40.500000000
20082009,10,CHI,2008-10-10,3,0 days 00:19:31.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:29.000000000
20082009,11,FLA,2008-10-10,3,0 days 00:19:00.500000000,,0 days 00:19:34.000000000,,,0 days 00:00:33.500000000,
20082009,17,OTT,2008-10-11,3,0 days 00:19:10.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:50.000000000
20082009,18,STL,2008-10-11,3,0 days 00:18:23.500000000,,0 days 00:19:11.000000000,,,0 days 00:00:47.500000000,
20082009,20,CHI,2008-10-11,3,0 days 00:18:39.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:21.000000000
20082009,24,DAL,2008-10-11,3,0 days 00:18:07.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:53.000000000
20082009,25,BOS,2008-10-11,3,0 days 00:19:14.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:46.000000000
20082009,27,CBJ,2008-10-11,3,0 days 00:17:24.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:36.000000000
20082009,29,COL,2008-10-12,3,0 days 00:19:54.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:06.000000000
20082009,31,L.A,2008-10-12,3,0 days 00:18:44.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:15.500000000
20082009,34,N.J,2008-10-13,3,0 days 00:17:42.000000000,,0 days 00:19:02.000000000,,,0 days 00:01:20.000000000,
20082009,35,PHI,2008-10-13,3,0 days 00:18:39.000000000,,0 days 00:19:25.000000000,,,0 days 00:00:46.000000000,
20082009,37,CAR,2008-10-13,3,0 days 00:19:10.500000000,,0 days 00:19:44.000000000,,,0 days 00:00:33.500000000,
20082009,40,ATL,2008-10-14,3,0 days 00:18:02.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:57.500000000
20082009,42,ANA,2008-10-14,3,0 days 00:17:54.000000000,,0 days 00:18:48.000000000,,,0 days 00:00:54.000000000,
20082009,44,NYR,2008-10-15,3,0 days 00:17:48.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:12.000000000
20082009,45,BOS,2008-10-15,3,0 days 00:19:06.000000000,0 days 00:19:12.000000000,,,0 days 00:00:06.000000000,,
20082009,47,NSH,2008-10-15,3,0 days 00:19:21.000000000,,0 days 00:19:56.000000000,,,0 days 00:00:35.000000000,
20082009,48,ANA,2008-10-15,3,0 days 00:18:35.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:24.500000000
20082009,49,ATL,2008-10-16,3,0 days 00:19:03.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:56.500000000
20082009,50,PIT,2008-10-16,3,0 days 00:18:46.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:14.000000000
20082009,58,NSH,2008-10-17,3,0 days 00:18:11.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:48.500000000
20082009,60,CGY,2008-10-17,3,0 days 00:19:29.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:31.000000000
20082009,63,DAL,2008-10-18,3,0 days 00:18:55.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:05.000000000
20082009,65,OTT,2008-10-18,3,0 days 00:19:19.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:40.500000000
20082009,69,NYI,2008-10-18,3,0 days 00:18:44.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:15.500000000
20082009,73,STL,2008-10-18,3,0 days 00:18:50.000000000,0 days 00:19:46.000000000,,,0 days 00:00:56.000000000,,
20082009,74,CGY,2008-10-18,3,0 days 00:19:21.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:39.000000000
20082009,76,VAN,2008-10-19,3,0 days 00:18:04.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:56.000000000
20082009,77,ANA,2008-10-19,3,0 days 00:18:35.500000000,,0 days 00:19:22.000000000,,,0 days 00:00:46.500000000,
20082009,79,NYR,2008-10-20,3,0 days 00:18:47.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:12.500000000
20082009,80,FLA,2008-10-20,3,0 days 00:19:00.000000000,,0 days 00:19:38.000000000,,,0 days 00:00:38.000000000,
20082009,81,L.A,2008-10-20,3,0 days 00:19:03.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:57.000000000
20082009,83,TOR,2008-10-21,3,0 days 00:18:35.000000000,0 days 00:19:07.000000000,,,0 days 00:00:32.000000000,,
20082009,84,VAN,2008-10-21,3,0 days 00:18:20.500000000,,0 days 00:19:41.000000000,,,0 days 00:01:20.500000000,
20082009,85,ATL,2008-10-21,3,0 days 00:18:36.000000000,0 days 00:19:24.000000000,,,0 days 00:00:48.000000000,,
20082009,86,WSH,2008-10-21,3,0 days 00:18:47.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:13.000000000
20082009,89,PHI,2008-10-22,3,0 days 00:18:32.500000000,0 days 00:18:55.000000000,,,0 days 00:00:22.500000000,,
20082009,90,STL,2008-10-22,3,0 days 00:17:14.500000000,0 days 00:18:36.000000000,,,0 days 00:01:21.500000000,,
20082009,90,STL,2008-10-22,3,0 days 00:18:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:00.500000000
20082009,92,BOS,2008-10-23,3,0 days 00:19:44.000000000,,0 days 00:19:57.000000000,,,0 days 00:00:13.000000000,
20082009,92,BOS,2008-10-23,3,0 days 00:19:57.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:03.000000000
20082009,94,CAR,2008-10-23,3,0 days 00:18:25.500000000,,0 days 00:19:09.000000000,,,0 days 00:00:43.500000000,
20082009,95,NSH,2008-10-23,3,0 days 00:19:43.500000000,,0 days 00:19:57.000000000,,,0 days 00:00:13.500000000,
20082009,98,WSH,2008-10-23,3,0 days 00:18:41.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:18.500000000
20082009,99,OTT,2008-10-24,3,0 days 00:19:09.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:51.000000000
20082009,100,N.J,2008-10-24,3,0 days 00:17:56.500000000,,0 days 00:18:04.000000000,,,0 days 00:00:07.500000000,
20082009,102,S.J,2008-10-24,3,0 days 00:18:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:10.000000000
20082009,103,ATL,2008-10-24,3,0 days 00:19:00.000000000,,0 days 00:19:24.000000000,,,0 days 00:00:24.000000000,
20082009,105,ATL,2008-10-25,3,0 days 00:18:54.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:06.000000000
20082009,106,OTT,2008-10-25,3,0 days 00:19:34.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:26.000000000
20082009,107,MTL,2008-10-25,3,0 days 00:18:43.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:17.000000000
20082009,108,NYI,2008-10-25,3,0 days 00:19:27.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:32.500000000
20082009,109,NYR,2008-10-25,3,0 days 00:19:10.500000000,0 days 00:19:51.000000000,,,0 days 00:00:40.500000000,,
20082009,112,L.A,2008-10-25,3,0 days 00:19:10.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:50.000000000
20082009,113,CBJ,2008-10-25,3,0 days 00:19:20.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:40.000000000
20082009,114,DAL,2008-10-25,3,0 days 00:18:33.000000000,0 days 00:19:03.000000000,,,0 days 00:00:30.000000000,,
20082009,119,PHX,2008-10-25,3,0 days 00:19:30.500000000,,0 days 00:19:49.000000000,,,0 days 00:00:18.500000000,
20082009,121,NYI,2008-10-27,3,0 days 00:19:51.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:08.500000000
20082009,122,CBJ,2008-10-27,3,0 days 00:19:28.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:31.500000000
20082009,123,CHI,2008-10-27,3,0 days 00:18:41.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:19.000000000
20082009,128,TOR,2008-10-28,3,0 days 00:18:33.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:27.000000000
20082009,130,COL,2008-10-28,3,0 days 00:18:58.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:02.000000000
20082009,131,VAN,2008-10-28,3,0 days 00:19:28.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:32.000000000
20082009,132,PIT,2008-10-28,3,0 days 00:18:54.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:05.500000000
20082009,137,ATL,2008-10-30,3,0 days 00:18:39.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:21.000000000
20082009,139,FLA,2008-10-30,3,0 days 00:19:14.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:46.000000000
20082009,140,EDM,2008-10-30,3,0 days 00:18:37.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:22.500000000
20082009,141,MIN,2008-10-30,3,0 days 00:18:50.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:09.500000000
20082009,142,STL,2008-10-30,3,0 days 00:19:23.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:36.500000000
20082009,143,COL,2008-10-30,3,0 days 00:18:45.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:14.500000000
20082009,144,BOS,2008-10-30,3,0 days 00:18:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:10.000000000
20082009,145,PIT,2008-10-30,3,0 days 00:18:49.500000000,,0 days 00:19:01.000000000,,,0 days 00:00:11.500000000,
