season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20172018,200,OTT,2017-11-04,3,0 days 00:18:03.500000000,0 days 00:19:26.000000000,,,0 days 00:01:22.500000000,,
20172018,200,OTT,2017-11-04,3,0 days 00:19:31.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:29.000000000
20172018,201,BOS,2017-11-04,3,0 days 00:18:48.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:12.000000000
20172018,203,FLA,2017-11-04,3,0 days 00:17:52.500000000,0 days 00:18:04.000000000,,,0 days 00:00:11.500000000,,
20172018,205,TOR,2017-11-04,3,0 days 00:19:16.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:43.500000000
20172018,208,MIN,2017-11-04,3,0 days 00:18:02.500000000,,0 days 00:18:23.000000000,,,0 days 00:00:20.500000000,
20172018,210,PIT,2017-11-04,3,0 days 00:17:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:10.000000000
20172018,215,CHI,2017-11-05,3,0 days 00:17:04.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:55.500000000
20172018,217,MIN,2017-11-06,3,0 days 00:17:20.000000000,,0 days 00:19:03.000000000,,,0 days 00:01:43.000000000,
20172018,219,CBJ,2017-11-06,3,0 days 00:18:24.000000000,,0 days 00:19:11.000000000,,,0 days 00:00:47.000000000,
20172018,221,DAL,2017-11-06,3,0 days 00:18:51.500000000,,0 days 00:19:47.000000000,,,0 days 00:00:55.500000000,
20172018,222,VAN,2017-11-06,3,0 days 00:19:13.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:47.000000000
20172018,223,WSH,2017-11-07,3,0 days 00:18:52.000000000,,0 days 00:19:40.000000000,,,0 days 00:00:48.000000000,
20172018,224,N.J,2017-11-07,3,0 days 00:18:35.500000000,,0 days 00:19:03.000000000,,,0 days 00:00:27.500000000,
20172018,226,ARI,2017-11-07,3,0 days 00:18:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:16.000000000
20172018,227,FLA,2017-11-07,3,0 days 00:18:06.000000000,,0 days 00:18:46.000000000,,,0 days 00:00:40.000000000,
20172018,228,CBJ,2017-11-07,3,0 days 00:18:36.000000000,,0 days 00:19:44.000000000,,,0 days 00:01:08.000000000,
20172018,229,VGK,2017-11-07,3,0 days 00:17:37.000000000,0 days 00:18:23.000000000,,,0 days 00:00:46.000000000,,
20172018,229,VGK,2017-11-07,3,0 days 00:18:32.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:28.000000000
20172018,230,CGY,2017-11-07,3,0 days 00:18:58.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:01.500000000
20172018,232,MIN,2017-11-08,3,0 days 00:19:13.000000000,,0 days 00:19:29.000000000,,,0 days 00:00:16.000000000,
20172018,233,BOS,2017-11-08,3,0 days 00:17:50.000000000,,0 days 00:19:52.000000000,,,0 days 00:02:02.000000000,
20172018,236,CHI,2017-11-09,3,0 days 00:18:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:16.000000000
20172018,237,MTL,2017-11-09,3,0 days 00:17:24.500000000,,0 days 00:19:25.000000000,,,0 days 00:02:00.500000000,
20172018,239,DET,2017-11-09,3,0 days 00:17:18.000000000,,0 days 00:17:37.000000000,,,0 days 00:00:19.000000000,
20172018,242,BUF,2017-11-10,3,0 days 00:17:50.500000000,,0 days 00:18:28.000000000,,,0 days 00:00:37.500000000,
20172018,242,BUF,2017-11-10,3,0 days 00:18:36.500000000,,0 days 00:18:45.000000000,,,0 days 00:00:08.500000000,
20172018,243,TOR,2017-11-10,3,0 days 00:17:51.500000000,0 days 00:19:00.000000000,,,0 days 00:01:08.500000000,,
20172018,244,PIT,2017-11-10,3,0 days 00:16:56.000000000,,0 days 00:17:18.000000000,,,0 days 00:00:22.000000000,
20172018,245,CBJ,2017-11-10,3,0 days 00:19:11.500000000,,0 days 00:19:35.000000000,,,0 days 00:00:23.500000000,
20172018,249,EDM,2017-11-11,3,0 days 00:19:08.000000000,,0 days 00:19:58.000000000,,,0 days 00:00:50.000000000,
20172018,250,BOS,2017-11-11,3,0 days 00:17:20.000000000,,0 days 00:18:13.000000000,,,0 days 00:00:53.000000000,
20172018,252,COL,2017-11-11,3,0 days 00:18:39.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:21.000000000
20172018,254,FLA,2017-11-11,3,0 days 00:18:03.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:56.500000000
20172018,255,PHI,2017-11-11,3,0 days 00:18:26.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:34.000000000
20172018,259,ARI,2017-11-11,3,0 days 00:17:44.000000000,,0 days 00:19:43.000000000,,,0 days 00:01:59.000000000,
20172018,260,VAN,2017-11-11,3,0 days 00:18:07.000000000,,0 days 00:18:19.000000000,,,0 days 00:00:12.000000000,
20172018,260,VAN,2017-11-11,3,0 days 00:18:37.000000000,,0 days 00:19:21.000000000,,,0 days 00:00:44.000000000,
20172018,263,ANA,2017-11-12,3,0 days 00:18:20.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:40.000000000
20172018,264,L.A,2017-11-12,3,0 days 00:18:53.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:07.000000000
20172018,266,STL,2017-11-13,3,0 days 00:18:39.000000000,,0 days 00:18:57.000000000,,,0 days 00:00:18.000000000,
20172018,271,PHI,2017-11-14,3,0 days 00:18:36.000000000,,0 days 00:18:51.000000000,,,0 days 00:00:15.000000000,
20172018,271,PHI,2017-11-14,3,0 days 00:19:07.000000000,,0 days 00:19:23.000000000,,,0 days 00:00:16.000000000,
20172018,274,L.A,2017-11-14,3,0 days 00:18:57.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:02.500000000
20172018,276,NYR,2017-11-15,3,0 days 00:17:41.500000000,,0 days 00:18:30.000000000,,,0 days 00:00:48.500000000,
20172018,279,CAR,2017-11-16,3,0 days 00:17:52.000000000,,0 days 00:18:42.000000000,,,0 days 00:00:50.000000000,
20172018,280,MTL,2017-11-16,3,0 days 00:18:38.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:21.500000000
20172018,281,OTT,2017-11-16,3,0 days 00:18:31.000000000,,0 days 00:19:29.000000000,,,0 days 00:00:58.000000000,
20172018,281,OTT,2017-11-16,3,0 days 00:19:44.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:15.500000000
20172018,283,NSH,2017-11-16,3,0 days 00:18:35.500000000,,0 days 00:18:53.000000000,,,0 days 00:00:17.500000000,
20172018,283,NSH,2017-11-16,3,0 days 00:19:14.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:45.500000000
20172018,284,WPG,2017-11-16,3,0 days 00:18:46.000000000,0 days 00:19:11.000000000,,,0 days 00:00:25.000000000,,
20172018,287,VAN,2017-11-16,3,0 days 00:17:26.500000000,,0 days 00:17:58.000000000,,,0 days 00:00:31.500000000,
20172018,288,L.A,2017-11-16,3,0 days 00:19:05.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:55.000000000
20172018,289,S.J,2017-11-16,3,0 days 00:17:18.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:41.500000000
20172018,290,NYR,2017-11-17,3,0 days 00:16:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:03:16.000000000
20172018,296,FLA,2017-11-18,3,0 days 00:15:41.000000000,,0 days 00:17:07.000000000,,,0 days 00:01:26.000000000,
20172018,297,BUF,2017-11-18,3,0 days 00:18:00.500000000,,0 days 00:19:19.000000000,,,0 days 00:01:18.500000000,
20172018,299,T.B,2017-11-18,3,0 days 00:18:28.500000000,,0 days 00:19:38.000000000,,,0 days 00:01:09.500000000,
20172018,300,PIT,2017-11-18,3,0 days 00:18:25.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:35.000000000
