season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20092010,4,VAN,2009-10-01,3,0 days 00:18:41.000000000,,0 days 00:18:57.000000000,,,0 days 00:00:16.000000000,
20092010,5,CAR,2009-10-02,3,0 days 00:18:11.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:48.500000000
20092010,6,NYR,2009-10-02,3,0 days 00:18:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:00.500000000
20092010,8,DET,2009-10-02,3,0 days 00:18:45.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:14.500000000
20092010,14,OTT,2009-10-03,3,0 days 00:17:04.500000000,,0 days 00:18:52.000000000,,,0 days 00:01:47.500000000,
20092010,15,TOR,2009-10-03,3,0 days 00:18:08.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:51.500000000
20092010,18,MIN,2009-10-03,3,0 days 00:18:52.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:07.500000000
20092010,20,DET,2009-10-03,3,0 days 00:18:18.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:41.500000000
20092010,21,EDM,2009-10-03,3,0 days 00:19:25.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:35.000000000
20092010,24,N.J,2009-10-05,3,0 days 00:19:22.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:38.000000000
20092010,26,TOR,2009-10-06,3,0 days 00:19:26.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:33.500000000
20092010,30,MTL,2009-10-06,3,0 days 00:19:06.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:53.500000000
20092010,32,S.J,2009-10-06,3,0 days 00:18:20.000000000,,0 days 00:18:41.000000000,,,0 days 00:00:21.000000000,
20092010,33,PIT,2009-10-07,3,0 days 00:17:46.000000000,,0 days 00:19:06.000000000,,,0 days 00:01:20.000000000,
20092010,36,PHX,2009-10-08,3,0 days 00:18:11.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:49.000000000
20092010,38,PHI,2009-10-08,3,0 days 00:18:15.500000000,0 days 00:19:19.000000000,,,0 days 00:01:03.500000000,,
20092010,39,WSH,2009-10-08,3,0 days 00:18:47.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:12.500000000
20092010,40,N.J,2009-10-08,3,0 days 00:19:22.500000000,0 days 00:19:59.000000000,,,0 days 00:00:36.500000000,,
20092010,41,CHI,2009-10-08,3,0 days 00:18:22.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:38.000000000
20092010,42,STL,2009-10-08,3,0 days 00:19:04.500000000,,0 days 00:19:29.000000000,,,0 days 00:00:24.500000000,
20092010,43,COL,2009-10-08,3,0 days 00:18:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:10.000000000
20092010,44,CGY,2009-10-08,3,0 days 00:19:35.000000000,0 days 00:19:58.000000000,,,0 days 00:00:23.000000000,,
20092010,46,S.J,2009-10-08,3,0 days 00:07:07.000000000,0 days 00:07:08.000000000,,,0 days 00:00:01.000000000,,
20092010,48,CGY,2009-10-09,3,0 days 00:18:51.000000000,,0 days 00:19:13.000000000,,,0 days 00:00:22.000000000,
20092010,51,ATL,2009-10-10,3,0 days 00:19:15.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:45.000000000
20092010,52,ANA,2009-10-10,3,0 days 00:18:52.000000000,0 days 00:19:44.000000000,,,0 days 00:00:52.000000000,,
20092010,53,FLA,2009-10-10,3,0 days 00:18:42.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:17.500000000
20092010,54,WSH,2009-10-10,3,0 days 00:19:04.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:55.500000000
20092010,55,CAR,2009-10-10,3,0 days 00:18:17.000000000,,0 days 00:18:44.000000000,,,0 days 00:00:27.000000000,
20092010,56,STL,2009-10-10,3,0 days 00:19:02.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:58.000000000
20092010,57,NSH,2009-10-10,3,0 days 00:19:03.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:56.500000000
20092010,59,PHX,2009-10-10,3,0 days 00:19:14.500000000,,0 days 00:19:43.000000000,,,0 days 00:00:28.500000000,
20092010,60,MTL,2009-10-10,3,0 days 00:19:16.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:44.000000000
20092010,61,MIN,2009-10-10,3,0 days 00:19:48.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:11.500000000
20092010,62,ANA,2009-10-11,3,0 days 00:17:46.000000000,,0 days 00:18:01.000000000,,,0 days 00:00:15.000000000,
20092010,64,BOS,2009-10-12,3,0 days 00:19:30.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:30.000000000
20092010,65,NYI,2009-10-12,3,0 days 00:18:15.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:44.500000000
20092010,74,CGY,2009-10-13,3,0 days 00:18:35.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:25.000000000
20092010,76,L.A,2009-10-14,3,0 days 00:17:47.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:12.500000000
20092010,77,EDM,2009-10-14,3,0 days 00:18:37.000000000,0 days 00:19:12.000000000,,,0 days 00:00:35.000000000,,
20092010,77,EDM,2009-10-14,3,0 days 00:19:23.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:36.500000000
20092010,79,MIN,2009-10-14,3,0 days 00:18:16.000000000,0 days 00:19:50.000000000,,,0 days 00:01:34.000000000,,
20092010,79,MIN,2009-10-14,3,0 days 00:19:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:10.000000000
20092010,82,MTL,2009-10-15,3,0 days 00:19:08.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:51.500000000
20092010,84,L.A,2009-10-15,3,0 days 00:19:06.000000000,,0 days 00:19:53.000000000,,,0 days 00:00:47.000000000,
20092010,85,NSH,2009-10-15,3,0 days 00:19:15.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:44.500000000
20092010,87,N.J,2009-10-16,3,0 days 00:19:00.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:00.000000000
20092010,89,PHI,2009-10-16,3,0 days 00:18:34.500000000,,0 days 00:18:40.000000000,,,0 days 00:00:05.500000000,
20092010,89,PHI,2009-10-16,3,0 days 00:19:19.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:40.500000000
20092010,93,BUF,2009-10-17,3,0 days 00:19:24.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:36.000000000
20092010,96,CAR,2009-10-17,3,0 days 00:18:46.000000000,,0 days 00:19:20.000000000,,,0 days 00:00:34.000000000,
20092010,100,L.A,2009-10-17,3,0 days 00:18:37.500000000,,0 days 00:18:49.000000000,,,0 days 00:00:11.500000000,
20092010,101,T.B,2009-10-17,3,0 days 00:17:54.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:06.000000000
20092010,102,CHI,2009-10-17,3,0 days 00:18:51.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:09.000000000
20092010,104,MIN,2009-10-17,3,0 days 00:19:44.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:15.500000000
20092010,107,DAL,2009-10-19,3,0 days 00:18:11.000000000,,0 days 00:18:23.000000000,,,0 days 00:00:12.000000000,
20092010,108,VAN,2009-10-19,3,0 days 00:18:47.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:13.000000000
20092010,112,NSH,2009-10-21,3,0 days 00:19:04.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:56.000000000
20092010,116,CHI,2009-10-21,3,0 days 00:19:10.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:50.000000000
20092010,117,ANA,2009-10-21,3,0 days 00:18:57.500000000,,0 days 00:19:51.000000000,,,0 days 00:00:53.500000000,
20092010,119,NYR,2009-10-22,3,0 days 00:18:31.000000000,,0 days 00:19:19.000000000,,,0 days 00:00:48.000000000,
20092010,119,NYR,2009-10-22,3,0 days 00:19:27.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:32.500000000
20092010,121,ATL,2009-10-22,3,0 days 00:18:33.500000000,0 days 00:19:21.000000000,,,0 days 00:00:47.500000000,,
20092010,121,ATL,2009-10-22,3,0 days 00:19:21.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:39.000000000
20092010,122,OTT,2009-10-22,3,0 days 00:19:34.000000000,0 days 00:19:58.000000000,,,0 days 00:00:24.000000000,,
20092010,123,S.J,2009-10-22,3,0 days 00:18:28.500000000,,0 days 00:19:41.000000000,,,0 days 00:01:12.500000000,
20092010,124,CBJ,2009-10-22,3,0 days 00:19:20.500000000,,0 days 00:19:43.000000000,,,0 days 00:00:22.500000000,
20092010,128,MIN,2009-10-23,3,0 days 00:18:40.000000000,,0 days 00:19:45.000000000,,,0 days 00:01:05.000000000,
20092010,129,CAR,2009-10-23,3,0 days 00:19:30.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:29.500000000
20092010,131,BOS,2009-10-24,3,0 days 00:18:14.000000000,0 days 00:18:32.000000000,,,0 days 00:00:18.000000000,,
20092010,131,BOS,2009-10-24,3,0 days 00:19:16.500000000,0 days 00:19:38.000000000,,,0 days 00:00:21.500000000,,
20092010,134,ATL,2009-10-24,3,0 days 00:19:22.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:37.500000000
20092010,135,TOR,2009-10-24,3,0 days 00:18:39.500000000,,0 days 00:19:52.000000000,,,0 days 00:01:12.500000000,
20092010,137,BUF,2009-10-24,3,0 days 00:18:46.000000000,0 days 00:19:43.000000000,,,0 days 00:00:57.000000000,,
20092010,140,NSH,2009-10-24,3,0 days 00:19:04.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:56.000000000
20092010,141,DET,2009-10-24,3,0 days 00:18:43.500000000,,0 days 00:19:00.000000000,,,0 days 00:00:16.500000000,
20092010,141,DET,2009-10-24,3,0 days 00:19:18.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:42.000000000
20092010,142,PHX,2009-10-24,3,0 days 00:19:18.000000000,,0 days 00:19:59.000000000,,,0 days 00:00:41.000000000,
20092010,142,PHX,2009-10-24,3,0 days 00:19:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:00.500000000
20092010,144,ANA,2009-10-24,3,0 days 00:19:02.000000000,,0 days 00:19:44.000000000,,,0 days 00:00:42.000000000,
