season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20162017,137,MIN,2016-11-01,3,0 days 00:18:14.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:46.000000000
20162017,138,WPG,2016-11-01,3,0 days 00:19:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:16.000000000
20162017,139,CGY,2016-11-01,3,0 days 00:16:33.500000000,,0 days 00:16:59.000000000,,,0 days 00:00:25.500000000,
20162017,141,S.J,2016-11-01,3,0 days 00:16:55.000000000,0 days 00:19:48.000000000,,,0 days 00:02:53.000000000,,
20162017,143,VAN,2016-11-02,3,0 days 00:17:37.500000000,,0 days 00:18:05.000000000,,,0 days 00:00:27.500000000,
20162017,144,PHI,2016-11-02,3,0 days 00:18:35.000000000,0 days 00:18:56.000000000,,,0 days 00:00:21.000000000,,
20162017,146,BUF,2016-11-03,3,0 days 00:18:32.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:28.000000000
20162017,147,PHI,2016-11-03,3,0 days 00:18:26.500000000,0 days 00:19:02.000000000,,,0 days 00:00:35.500000000,,
20162017,148,EDM,2016-11-03,3,0 days 00:18:46.000000000,,0 days 00:18:56.000000000,,,0 days 00:00:10.000000000,
20162017,150,VAN,2016-11-03,3,0 days 00:18:46.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:13.500000000
20162017,154,DAL,2016-11-03,3,0 days 00:03:34.500000000,0 days 00:03:40.000000000,,,0 days 00:00:05.500000000,,
20162017,154,STL,2016-11-03,3,0 days 00:16:15.000000000,,0 days 00:16:30.000000000,,,0 days 00:00:15.000000000,
20162017,157,S.J,2016-11-03,3,0 days 00:18:16.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:44.000000000
20162017,159,DET,2016-11-04,3,0 days 00:19:45.000000000,,0 days 00:19:54.000000000,,,0 days 00:00:09.000000000,
20162017,161,MIN,2016-11-05,3,0 days 00:18:49.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:11.000000000
20162017,164,PHI,2016-11-05,3,0 days 00:19:38.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:22.000000000
20162017,165,OTT,2016-11-05,3,0 days 00:19:12.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:47.500000000
20162017,168,FLA,2016-11-05,3,0 days 00:18:48.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:11.500000000
20162017,171,DAL,2016-11-05,3,0 days 00:18:11.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:49.000000000
20162017,174,DET,2016-11-06,3,0 days 00:18:37.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:23.000000000
20162017,176,CAR,2016-11-06,3,0 days 00:16:06.500000000,,0 days 00:19:05.000000000,,,0 days 00:02:58.500000000,
20162017,178,DAL,2016-11-06,3,0 days 00:18:25.500000000,0 days 00:18:40.000000000,,,0 days 00:00:14.500000000,,
20162017,182,T.B,2016-11-07,3,0 days 00:18:34.500000000,,0 days 00:19:24.000000000,,,0 days 00:00:49.500000000,
20162017,184,NYR,2016-11-08,3,0 days 00:16:46.000000000,,0 days 00:16:54.000000000,,,0 days 00:00:08.000000000,
20162017,186,EDM,2016-11-08,3,0 days 00:18:49.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:10.500000000
20162017,187,WSH,2016-11-08,3,0 days 00:16:39.000000000,,0 days 00:18:28.000000000,,,0 days 00:01:49.000000000,
20162017,189,BOS,2016-11-08,3,0 days 00:19:04.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:55.500000000
20162017,190,OTT,2016-11-08,3,0 days 00:19:11.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:48.500000000
20162017,192,COL,2016-11-08,3,0 days 00:18:31.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:28.500000000
20162017,197,PIT,2016-11-10,3,0 days 00:19:06.000000000,,0 days 00:19:30.000000000,,,0 days 00:00:24.000000000,
20162017,198,CAR,2016-11-10,3,0 days 00:18:45.500000000,,0 days 00:19:34.000000000,,,0 days 00:00:48.500000000,
20162017,199,L.A,2016-11-10,3,0 days 00:17:59.500000000,,0 days 00:18:11.000000000,,,0 days 00:00:11.500000000,
20162017,200,VAN,2016-11-10,3,0 days 00:18:36.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:23.500000000
20162017,202,FLA,2016-11-10,3,0 days 00:18:32.000000000,,0 days 00:19:03.000000000,,,0 days 00:00:31.000000000,
20162017,203,STL,2016-11-10,3,0 days 00:17:39.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:21.000000000
20162017,204,CGY,2016-11-10,3,0 days 00:18:31.000000000,,0 days 00:19:06.000000000,,,0 days 00:00:35.000000000,
20162017,205,ARI,2016-11-10,3,0 days 00:18:41.500000000,0 days 00:19:58.000000000,,,0 days 00:01:16.500000000,,
20162017,209,CHI,2016-11-11,3,0 days 00:17:29.500000000,0 days 00:19:37.000000000,,,0 days 00:02:07.500000000,,
20162017,211,EDM,2016-11-11,3,0 days 00:18:05.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:55.000000000
20162017,213,T.B,2016-11-12,3,0 days 00:17:20.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:39.500000000
20162017,214,FLA,2016-11-12,3,0 days 00:19:22.000000000,0 days 00:19:46.000000000,,,0 days 00:00:24.000000000,,
20162017,216,MIN,2016-11-12,3,0 days 00:18:34.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:26.000000000
20162017,218,WSH,2016-11-12,3,0 days 00:15:19.500000000,,0 days 00:16:10.000000000,,,0 days 00:00:50.500000000,
20162017,221,ARI,2016-11-12,3,0 days 00:19:27.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:33.000000000
20162017,224,VAN,2016-11-13,3,0 days 00:18:08.500000000,0 days 00:18:20.000000000,,,0 days 00:00:11.500000000,,
20162017,226,MTL,2016-11-13,3,0 days 00:17:22.500000000,,,0 days 00:20:00.000000000,,,0 days 00:02:37.500000000
20162017,227,COL,2016-11-13,3,0 days 00:18:55.000000000,,0 days 00:19:32.000000000,,,0 days 00:00:37.000000000,
20162017,228,EDM,2016-11-13,3,0 days 00:17:57.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:03.000000000
20162017,231,S.J,2016-11-15,3,0 days 00:18:01.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:59.000000000
20162017,235,DET,2016-11-15,3,0 days 00:19:25.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:35.000000000
20162017,236,BUF,2016-11-15,3,0 days 00:18:21.500000000,,0 days 00:18:34.000000000,,,0 days 00:00:12.500000000,
20162017,237,MIN,2016-11-15,3,0 days 00:17:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:10.000000000
20162017,240,L.A,2016-11-15,3,0 days 00:18:11.000000000,,0 days 00:18:23.000000000,,,0 days 00:00:12.000000000,
20162017,246,WPG,2016-11-17,3,0 days 00:17:39.500000000,,0 days 00:19:11.000000000,,,0 days 00:01:31.500000000,
20162017,249,S.J,2016-11-17,3,0 days 00:18:12.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:48.000000000
20162017,250,BOS,2016-11-17,3,0 days 00:19:25.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:34.500000000
20162017,251,COL,2016-11-17,3,0 days 00:19:03.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:57.000000000
20162017,253,N.J,2016-11-17,3,0 days 00:18:45.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:15.000000000
20162017,254,EDM,2016-11-17,3,0 days 00:19:20.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:39.500000000
20162017,256,DET,2016-11-18,3,0 days 00:19:40.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:19.500000000
20162017,257,NYR,2016-11-18,3,0 days 00:18:39.000000000,,0 days 00:19:59.000000000,,,0 days 00:01:20.000000000,
20162017,257,NYR,2016-11-18,3,0 days 00:19:59.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:00.500000000
20162017,259,CGY,2016-11-18,3,0 days 00:18:53.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:06.500000000
20162017,261,N.J,2016-11-19,3,0 days 00:16:32.000000000,0 days 00:17:28.000000000,,,0 days 00:00:56.000000000,,
20162017,261,N.J,2016-11-19,3,0 days 00:18:51.000000000,,0 days 00:19:32.000000000,,,0 days 00:00:41.000000000,
20162017,264,TOR,2016-11-19,3,0 days 00:18:15.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:44.500000000
20162017,267,NSH,2016-11-19,3,0 days 00:19:49.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:11.000000000
20162017,268,MIN,2016-11-19,3,0 days 00:18:09.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:51.000000000
20162017,271,WSH,2016-11-20,3,0 days 00:19:15.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:45.000000000
20162017,273,WPG,2016-11-20,3,0 days 00:19:31.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:29.000000000
20162017,274,DET,2016-11-20,3,0 days 00:18:53.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:07.000000000
20162017,275,ANA,2016-11-20,3,0 days 00:18:13.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:47.000000000
20162017,276,CGY,2016-11-21,3,0 days 00:18:27.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:32.500000000
20162017,277,PIT,2016-11-21,3,0 days 00:16:53.000000000,,0 days 00:18:37.000000000,,,0 days 00:01:44.000000000,
20162017,278,CBJ,2016-11-21,3,0 days 00:18:33.000000000,0 days 00:19:53.000000000,,,0 days 00:01:20.000000000,,
20162017,279,T.B,2016-11-21,3,0 days 00:18:27.000000000,0 days 00:19:10.000000000,,,0 days 00:00:43.000000000,,
20162017,279,T.B,2016-11-21,3,0 days 00:19:21.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:39.000000000
20162017,283,BOS,2016-11-22,3,0 days 00:18:12.000000000,,0 days 00:18:44.000000000,,,0 days 00:00:32.000000000,
20162017,284,TOR,2016-11-22,3,0 days 00:18:16.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:43.500000000
20162017,285,MTL,2016-11-22,3,0 days 00:18:55.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:04.500000000
20162017,286,FLA,2016-11-22,3,0 days 00:18:30.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:29.500000000
20162017,291,STL,2016-11-23,3,0 days 00:19:05.000000000,0 days 00:19:31.000000000,,,0 days 00:00:26.000000000,,
20162017,291,STL,2016-11-23,3,0 days 00:19:55.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:05.000000000
20162017,292,CBJ,2016-11-23,3,0 days 00:17:30.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:30.000000000
20162017,293,WPG,2016-11-23,3,0 days 00:18:19.500000000,,0 days 00:19:29.000000000,,,0 days 00:01:09.500000000,
20162017,295,DAL,2016-11-23,3,0 days 00:18:55.000000000,,0 days 00:19:44.000000000,,,0 days 00:00:49.000000000,
20162017,296,COL,2016-11-23,3,0 days 00:18:08.500000000,,0 days 00:19:45.000000000,,,0 days 00:01:36.500000000,
20162017,298,NYI,2016-11-23,3,0 days 00:17:41.500000000,,0 days 00:17:51.000000000,,,0 days 00:00:09.500000000,
20162017,298,NYI,2016-11-23,3,0 days 00:18:46.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:14.000000000
20162017,299,CHI,2016-11-23,3,0 days 00:19:01.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:58.500000000
20162017,300,CAR,2016-11-24,3,0 days 00:18:14.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:46.000000000
20162017,301,BOS,2016-11-24,3,0 days 00:17:58.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:02.000000000
20162017,302,PHI,2016-11-25,3,0 days 00:16:59.000000000,0 days 00:17:56.000000000,,,0 days 00:00:57.000000000,,
20162017,302,PHI,2016-11-25,3,0 days 00:18:46.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:13.500000000
20162017,304,ANA,2016-11-25,3,0 days 00:18:58.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:01.500000000
20162017,305,NYI,2016-11-25,3,0 days 00:18:21.500000000,0 days 00:19:02.000000000,,,0 days 00:00:40.500000000,,
20162017,305,NYI,2016-11-25,3,0 days 00:19:37.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:23.000000000
20162017,306,BUF,2016-11-25,3,0 days 00:18:02.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:58.000000000
20162017,308,BOS,2016-11-25,3,0 days 00:18:41.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:19.000000000
20162017,309,T.B,2016-11-25,3,0 days 00:02:59.500000000,0 days 00:03:37.000000000,,,0 days 00:00:37.500000000,,
20162017,309,T.B,2016-11-25,3,0 days 00:14:58.000000000,,,0 days 00:20:00.000000000,,,0 days 00:05:02.000000000
20162017,310,N.J,2016-11-25,3,0 days 00:13:51.000000000,0 days 00:14:49.000000000,,,0 days 00:00:58.000000000,,
20162017,311,VAN,2016-11-25,3,0 days 00:18:32.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:27.500000000
20162017,313,WSH,2016-11-26,3,0 days 00:18:13.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:47.000000000
20162017,314,CAR,2016-11-26,3,0 days 00:17:24.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:36.000000000
20162017,317,PIT,2016-11-26,3,0 days 00:18:38.500000000,0 days 00:19:46.000000000,,,0 days 00:01:07.500000000,,
20162017,318,MIN,2016-11-26,3,0 days 00:18:13.500000000,0 days 00:18:52.000000000,,,0 days 00:00:38.500000000,,
20162017,321,S.J,2016-11-26,3,0 days 00:18:44.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:16.000000000
20162017,323,EDM,2016-11-27,3,0 days 00:18:34.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:26.000000000
20162017,324,FLA,2016-11-27,3,0 days 00:18:41.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:19.000000000
20162017,325,NSH,2016-11-27,3,0 days 00:18:54.000000000,,0 days 00:19:18.000000000,,,0 days 00:00:24.000000000,
20162017,325,NSH,2016-11-27,3,0 days 00:19:24.000000000,,0 days 00:19:50.000000000,,,0 days 00:00:26.000000000,
20162017,326,NYR,2016-11-27,3,0 days 00:18:27.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:33.000000000
