season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20062007,916,CHI,2007-02-22,3,0 days 00:17:59.000000000,,,,,0 days 00:02:01.000000000
20062007,445,PHI,2006-12-12,3,0 days 00:19:35.000000000,,,,,0 days 00:00:25.000000000
20062007,1020,BOS,2007-03-10,3,0 days 00:17:15.000000000,,0 days 00:18:18.000000000,,0 days 00:01:03.000000000,
20062007,500,VAN,2006-12-19,3,0 days 00:17:33.000000000,,0 days 00:18:04.000000000,,0 days 00:00:31.000000000,
20062007,1165,PHX,2007-03-30,3,0 days 00:18:23.000000000,,,,,0 days 00:01:37.000000000
20062007,853,STL,2007-02-13,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20062007,296,CHI,2006-11-19,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20062007,412,NYI,2006-12-07,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20062007,557,EDM,2006-12-28,3,0 days 00:18:09.000000000,,0 days 00:19:51.000000000,,0 days 00:01:42.000000000,
20062007,384,PIT,2006-12-02,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20062007,691,T.B,2007-01-16,3,0 days 00:18:55.000000000,,0 days 00:19:05.000000000,,0 days 00:00:10.000000000,
20062007,691,T.B,2007-01-16,3,0 days 00:19:42.000000000,,,,,0 days 00:00:18.000000000
20062007,404,CAR,2006-12-05,3,0 days 00:18:14.000000000,,0 days 00:18:31.000000000,,0 days 00:00:17.000000000,
20062007,541,N.J,2006-12-26,3,0 days 00:18:33.000000000,,,,,0 days 00:01:27.000000000
20062007,111,FLA,2006-10-21,3,0 days 00:19:32.000000000,,0 days 00:19:57.000000000,,0 days 00:00:25.000000000,
20062007,49,N.J,2006-10-12,3,0 days 00:18:58.000000000,0 days 00:19:22.000000000,,0 days 00:00:24.000000000,,
20062007,812,EDM,2007-02-06,3,0 days 00:18:30.000000000,,0 days 00:19:04.000000000,,0 days 00:00:34.000000000,
20062007,238,NYR,2006-11-11,3,0 days 00:17:20.000000000,0 days 00:18:09.000000000,,0 days 00:00:49.000000000,,
20062007,238,NYR,2006-11-11,3,0 days 00:18:37.000000000,,,,,0 days 00:01:23.000000000
20062007,392,ANA,2006-12-03,3,0 days 00:19:05.000000000,0 days 00:19:22.000000000,,0 days 00:00:17.000000000,,
20062007,668,BUF,2007-01-13,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,1036,WSH,2007-03-12,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,900,NYR,2007-02-20,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,516,WSH,2006-12-22,3,0 days 00:18:37.000000000,,,,,0 days 00:01:23.000000000
20062007,280,STL,2006-11-17,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20062007,582,EDM,2006-12-31,3,0 days 00:18:11.000000000,,,,,0 days 00:01:49.000000000
20062007,428,PHI,2006-12-09,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20062007,701,PHI,2007-01-18,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20062007,351,NYI,2006-11-28,3,0 days 00:18:51.000000000,,,,,0 days 00:01:09.000000000
20062007,214,DAL,2006-11-07,3,0 days 00:19:29.000000000,,0 days 00:19:43.000000000,,0 days 00:00:14.000000000,
20062007,490,DET,2006-12-18,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20062007,32,NYI,2006-10-07,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,886,WSH,2007-02-18,3,0 days 00:18:46.000000000,0 days 00:19:16.000000000,,0 days 00:00:30.000000000,,
20062007,886,WSH,2007-02-18,3,0 days 00:19:31.000000000,,,,,0 days 00:00:29.000000000
20062007,306,CGY,2006-11-21,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20062007,243,PHX,2006-11-11,3,0 days 00:19:32.000000000,,,,,0 days 00:00:28.000000000
20062007,24,PIT,2006-10-07,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20062007,1149,CHI,2007-03-28,3,0 days 00:17:31.000000000,,,,,0 days 00:02:29.000000000
20062007,486,ANA,2006-12-16,3,0 days 00:19:28.000000000,,,,,0 days 00:00:32.000000000
20062007,469,CAR,2006-12-15,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20062007,310,WSH,2006-11-22,3,0 days 00:18:10.000000000,,,,,0 days 00:01:50.000000000
20062007,605,NYI,2007-01-04,3,0 days 00:18:34.000000000,0 days 00:19:40.000000000,,0 days 00:01:06.000000000,,
20062007,605,NYI,2007-01-04,3,0 days 00:19:45.000000000,,,,,0 days 00:00:15.000000000
20062007,255,N.J,2006-11-14,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,828,COL,2007-02-08,3,0 days 00:17:43.000000000,,0 days 00:18:05.000000000,,0 days 00:00:22.000000000,
20062007,594,ANA,2007-01-02,3,0 days 00:18:39.000000000,,,,,0 days 00:01:21.000000000
20062007,347,CGY,2006-11-26,3,0 days 00:19:24.000000000,0 days 00:19:39.000000000,,0 days 00:00:15.000000000,,
20062007,717,WSH,2007-01-20,3,0 days 00:18:08.000000000,,0 days 00:19:11.000000000,,0 days 00:01:03.000000000,
20062007,202,L.A,2006-11-04,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20062007,652,NYR,2007-01-11,3,0 days 00:18:50.000000000,,0 days 00:19:26.000000000,,0 days 00:00:36.000000000,
20062007,625,DAL,2007-01-06,3,0 days 00:18:41.000000000,,0 days 00:19:33.000000000,,0 days 00:00:52.000000000,
20062007,275,OTT,2006-11-17,3,0 days 00:18:39.000000000,,,,,0 days 00:01:21.000000000
20062007,760,WSH,2007-01-30,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20062007,449,DET,2006-12-12,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20062007,1217,S.J,2007-04-07,3,0 days 00:18:57.000000000,0 days 00:19:27.000000000,,0 days 00:00:30.000000000,,
20062007,388,EDM,2006-12-02,3,0 days 00:18:51.000000000,,0 days 00:19:07.000000000,,0 days 00:00:16.000000000,
20062007,672,CHI,2007-01-13,3,0 days 00:17:13.000000000,,0 days 00:19:43.000000000,,0 days 00:02:30.000000000,
20062007,1094,PHX,2007-03-20,3,0 days 00:19:24.000000000,,,,,0 days 00:00:36.000000000
20062007,53,S.J,2006-10-12,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20062007,808,STL,2007-02-06,3,0 days 00:18:41.000000000,,,,,0 days 00:01:19.000000000
20062007,234,ANA,2006-11-10,3,0 days 00:18:20.000000000,,0 days 00:18:50.000000000,,0 days 00:00:30.000000000,
20062007,721,CHI,2007-01-20,3,0 days 00:18:56.000000000,,0 days 00:19:22.000000000,,0 days 00:00:26.000000000,
20062007,408,CAR,2006-12-06,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20062007,263,T.B,2006-11-15,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20062007,326,N.J,2006-11-24,3,0 days 00:18:19.000000000,,0 days 00:19:32.000000000,,0 days 00:01:13.000000000,
20062007,1190,CBJ,2007-04-03,3,0 days 00:19:06.000000000,,0 days 00:19:13.000000000,,0 days 00:00:07.000000000,
20062007,12,NYI,2006-10-05,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20062007,849,L.A,2007-02-13,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20062007,648,CHI,2007-01-10,3,0 days 00:19:27.000000000,,,,,0 days 00:00:33.000000000
20062007,561,WSH,2006-12-29,3,0 days 00:18:27.000000000,0 days 00:19:14.000000000,,0 days 00:00:47.000000000,,
20062007,561,WSH,2006-12-29,3,0 days 00:19:40.000000000,,,,,0 days 00:00:20.000000000
20062007,131,L.A,2006-10-25,3,0 days 00:17:42.000000000,,,,,0 days 00:02:18.000000000
20062007,977,TOR,2007-03-03,3,0 days 00:18:47.000000000,,,,,0 days 00:01:13.000000000
20062007,2,TOR,2006-10-04,3,0 days 00:18:30.000000000,,0 days 00:19:37.000000000,,0 days 00:01:07.000000000,
20062007,1041,FLA,2007-03-13,3,0 days 00:19:38.000000000,,,,,0 days 00:00:22.000000000
20062007,166,NYR,2006-10-30,3,0 days 00:17:47.000000000,,,,,0 days 00:02:13.000000000
20062007,1153,EDM,2007-03-29,3,0 days 00:19:24.000000000,,0 days 00:19:30.000000000,,0 days 00:00:06.000000000,
20062007,536,FLA,2006-12-26,3,0 days 00:19:08.000000000,,0 days 00:19:19.000000000,,0 days 00:00:11.000000000,
20062007,473,N.J,2006-12-16,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20062007,259,BUF,2006-11-15,3,0 days 00:18:48.000000000,,0 days 00:19:03.000000000,,0 days 00:00:15.000000000,
20062007,259,BUF,2006-11-15,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20062007,609,EDM,2007-01-04,3,0 days 00:18:31.000000000,0 days 00:19:58.000000000,,0 days 00:01:27.000000000,,
20062007,520,TOR,2006-12-22,3,0 days 00:18:01.000000000,,,,,0 days 00:01:59.000000000
20062007,1145,L.A,2007-03-27,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20062007,170,VAN,2006-10-31,3,0 days 00:19:06.000000000,,,,,0 days 00:00:54.000000000
20062007,28,CHI,2006-10-07,3,0 days 00:15:23.000000000,0 days 00:15:41.000000000,,0 days 00:00:18.000000000,,
20062007,28,CHI,2006-10-07,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20062007,936,DAL,2007-02-25,3,0 days 00:18:53.000000000,0 days 00:19:31.000000000,,0 days 00:00:38.000000000,,
20062007,824,NYI,2007-02-08,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20062007,127,CGY,2006-10-24,3,0 days 00:18:34.000000000,,,,,0 days 00:01:26.000000000
20062007,1112,CHI,2007-03-23,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20062007,577,EDM,2006-12-30,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20062007,763,STL,2007-01-30,3,0 days 00:18:00.000000000,0 days 00:18:06.000000000,,0 days 00:00:06.000000000,,
20062007,763,STL,2007-01-30,3,0 days 00:18:53.000000000,,0 days 00:19:04.000000000,,0 days 00:00:11.000000000,
20062007,626,DET,2007-01-06,3,0 days 00:18:49.000000000,,0 days 00:18:56.000000000,,0 days 00:00:07.000000000,
20062007,626,DET,2007-01-06,3,0 days 00:19:26.000000000,,,,,0 days 00:00:34.000000000
20062007,276,ATL,2006-11-17,3,0 days 00:18:03.000000000,,,,,0 days 00:01:57.000000000
20062007,919,L.A,2007-02-22,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20062007,364,DAL,2006-11-30,3,0 days 00:17:47.000000000,0 days 00:17:57.000000000,,0 days 00:00:10.000000000,,
20062007,364,DAL,2006-11-30,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20062007,734,CHI,2007-01-26,3,0 days 00:18:54.000000000,,0 days 00:19:17.000000000,,0 days 00:00:23.000000000,
20062007,1214,WSH,2007-04-07,3,0 days 00:18:22.000000000,,,,,0 days 00:01:38.000000000
20062007,221,PHI,2006-11-09,3,0 days 00:17:28.000000000,0 days 00:17:46.000000000,,0 days 00:00:18.000000000,,
20062007,221,PHI,2006-11-09,3,0 days 00:18:43.000000000,,,,,0 days 00:01:17.000000000
20062007,558,S.J,2006-12-28,3,0 days 00:19:26.000000000,,,,,0 days 00:00:34.000000000
20062007,1078,DET,2007-03-17,3,0 days 00:18:19.000000000,,0 days 00:18:34.000000000,,0 days 00:00:15.000000000,
20062007,372,VAN,2006-11-30,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20062007,667,L.A,2007-01-13,3,0 days 00:19:17.000000000,,,,,0 days 00:00:43.000000000
20062007,1202,OTT,2007-04-05,3,0 days 00:19:50.000000000,,0 days 00:19:50.000000000,,0 days 00:00:00.000000000,
20062007,325,MIN,2006-11-24,3,0 days 00:15:25.000000000,,,,,0 days 00:04:35.000000000
20062007,630,CHI,2007-01-07,3,0 days 00:18:26.000000000,,,,,0 days 00:01:34.000000000
20062007,11,CGY,2006-10-05,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20062007,519,MIN,2006-12-22,3,0 days 00:18:51.000000000,,,,,0 days 00:01:09.000000000
20062007,1193,CGY,2007-04-03,3,0 days 00:19:41.000000000,,,,,0 days 00:00:19.000000000
20062007,427,FLA,2006-12-09,3,0 days 00:19:13.000000000,0 days 00:19:17.000000000,,0 days 00:00:04.000000000,,
20062007,1042,T.B,2007-03-13,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20062007,831,ANA,2007-02-10,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20062007,1107,FLA,2007-03-22,3,0 days 00:18:32.000000000,,,,,0 days 00:01:28.000000000
20062007,923,N.J,2007-02-24,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,889,MIN,2007-02-18,3,0 days 00:18:32.000000000,,,,,0 days 00:01:28.000000000
20062007,470,NYI,2006-12-15,3,0 days 00:17:37.000000000,,,,,0 days 00:02:23.000000000
20062007,165,CGY,2006-10-30,3,0 days 00:18:59.000000000,,0 days 00:19:41.000000000,,0 days 00:00:42.000000000,
20062007,535,BUF,2006-12-26,3,0 days 00:18:32.000000000,,,,,0 days 00:01:28.000000000
20062007,866,BOS,2007-02-15,3,0 days 00:18:09.000000000,,0 days 00:19:37.000000000,,0 days 00:01:28.000000000,
20062007,1003,EDM,2007-03-07,3,0 days 00:18:41.000000000,,0 days 00:19:21.000000000,,0 days 00:00:40.000000000,
20062007,935,STL,2007-02-25,3,0 days 00:15:04.000000000,,0 days 00:16:44.000000000,,0 days 00:01:40.000000000,
20062007,523,TOR,2006-12-23,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20062007,489,COL,2006-12-17,3,0 days 00:18:22.000000000,,,,,0 days 00:01:38.000000000
20062007,1146,N.J,2007-03-28,3,0 days 00:19:12.000000000,0 days 00:19:58.000000000,,0 days 00:00:46.000000000,,
20062007,173,T.B,2006-11-01,3,0 days 00:18:29.000000000,,0 days 00:18:40.000000000,,0 days 00:00:11.000000000,
20062007,718,BOS,2007-01-20,3,0 days 00:17:44.000000000,,0 days 00:19:31.000000000,,0 days 00:01:47.000000000,
20062007,348,DAL,2006-11-27,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20062007,93,OTT,2006-10-19,3,0 days 00:18:48.000000000,,,,,0 days 00:01:12.000000000
20062007,1054,ATL,2007-03-15,3,0 days 00:18:39.000000000,,,,,0 days 00:01:21.000000000
20062007,431,T.B,2006-12-09,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20062007,1111,TOR,2007-03-23,3,0 days 00:19:00.000000000,,,,,0 days 00:01:00.000000000
20062007,827,FLA,2007-02-08,3,0 days 00:19:51.000000000,,,,,0 days 00:00:09.000000000
20062007,1166,BOS,2007-03-31,3,0 days 00:19:48.000000000,,,,,0 days 00:00:12.000000000
20062007,153,CBJ,2006-10-28,3,0 days 00:18:31.000000000,,,,,0 days 00:01:29.000000000
20062007,1189,CAR,2007-04-03,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20062007,446,T.B,2006-12-12,3,0 days 00:19:47.000000000,,,,,0 days 00:00:13.000000000
20062007,915,MTL,2007-02-22,3,0 days 00:19:02.000000000,0 days 00:19:12.000000000,,0 days 00:00:10.000000000,,
20062007,295,PHX,2006-11-19,3,0 days 00:19:03.000000000,,0 days 00:19:57.000000000,,0 days 00:00:54.000000000,
20062007,104,MIN,2006-10-20,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20062007,1131,CHI,2007-03-25,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20062007,554,BUF,2006-12-28,3,0 days 00:19:18.000000000,0 days 00:19:18.000000000,,0 days 00:00:00.000000000,,
20062007,1074,DAL,2007-03-17,3,0 days 00:19:51.000000000,,,,,0 days 00:00:09.000000000
20062007,368,NYI,2006-11-30,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,387,CHI,2006-12-02,3,0 days 00:19:00.000000000,0 days 00:19:26.000000000,,0 days 00:00:26.000000000,,
20062007,811,CHI,2007-02-06,3,0 days 00:18:43.000000000,0 days 00:19:32.000000000,,0 days 00:00:49.000000000,,
20062007,542,NYR,2006-12-26,3,0 days 00:18:29.000000000,,,,,0 days 00:01:31.000000000
20062007,112,CBJ,2006-10-21,3,0 days 00:18:35.000000000,,,,,0 days 00:01:25.000000000
20062007,684,MTL,2007-01-15,3,0 days 00:19:39.000000000,,,,,0 days 00:00:21.000000000
20062007,145,DAL,2006-10-27,3,0 days 00:19:04.000000000,,,,,0 days 00:00:56.000000000
20062007,1170,NYI,2007-03-31,3,0 days 00:17:59.000000000,,0 days 00:18:20.000000000,,0 days 00:00:21.000000000,
20062007,1035,EDM,2007-03-11,3,0 days 00:18:54.000000000,,0 days 00:19:20.000000000,,0 days 00:00:26.000000000,
20062007,450,STL,2006-12-12,3,0 days 00:18:23.000000000,0 days 00:18:33.000000000,,0 days 00:00:10.000000000,,
20062007,450,STL,2006-12-12,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20062007,779,EDM,2007-02-01,3,0 days 00:18:34.000000000,0 days 00:19:21.000000000,,0 days 00:00:47.000000000,,
20062007,796,PHX,2007-02-03,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20062007,581,CAR,2006-12-31,3,0 days 00:19:04.000000000,,0 days 00:19:11.000000000,,0 days 00:00:07.000000000,
20062007,997,STL,2007-03-06,3,0 days 00:17:58.000000000,,,,,0 days 00:02:02.000000000
20062007,1222,CBJ,2007-04-07,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,702,CAR,2007-01-18,3,0 days 00:18:37.000000000,,0 days 00:19:00.000000000,,0 days 00:00:23.000000000,
20062007,702,CAR,2007-01-18,3,0 days 00:19:10.000000000,,0 days 00:19:20.000000000,,0 days 00:00:10.000000000,
20062007,186,CHI,2006-11-02,3,0 days 00:19:22.000000000,,,,,0 days 00:00:38.000000000
20062007,885,CHI,2007-02-18,3,0 days 00:18:29.000000000,,,,,0 days 00:01:31.000000000
20062007,31,STL,2006-10-07,3,0 days 00:19:17.000000000,,,,,0 days 00:00:43.000000000
20062007,539,DAL,2006-12-26,3,0 days 00:18:56.000000000,,,,,0 days 00:01:04.000000000
20062007,493,NYR,2006-12-19,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,169,FLA,2006-10-31,3,0 days 00:19:29.000000000,,,,,0 days 00:00:31.000000000
20062007,240,FLA,2006-11-11,3,0 days 00:19:19.000000000,,,,,0 days 00:00:41.000000000
20062007,190,EDM,2006-11-03,3,0 days 00:17:56.000000000,0 days 00:18:35.000000000,,0 days 00:00:39.000000000,,
20062007,190,EDM,2006-11-03,3,0 days 00:19:08.000000000,,,,,0 days 00:00:52.000000000
20062007,485,MIN,2006-12-16,3,0 days 00:19:59.000000000,,,,,0 days 00:00:01.000000000
20062007,27,DAL,2006-10-07,3,0 days 00:17:10.000000000,0 days 00:17:12.000000000,,0 days 00:00:02.000000000,,
20062007,606,CHI,2007-01-04,3,0 days 00:19:25.000000000,,,,,0 days 00:00:35.000000000
20062007,313,CAR,2006-11-22,3,0 days 00:18:25.000000000,,0 days 00:19:10.000000000,,0 days 00:00:45.000000000,
20062007,1058,CGY,2007-03-15,3,0 days 00:18:53.000000000,,0 days 00:19:09.000000000,,0 days 00:00:16.000000000,
20062007,70,COL,2006-10-14,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20062007,981,PHX,2007-03-03,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20062007,578,ANA,2006-12-31,3,0 days 00:18:57.000000000,,,,,0 days 00:01:03.000000000
20062007,128,NYR,2006-10-25,3,0 days 00:19:42.000000000,,,,,0 days 00:00:18.000000000
20062007,201,VAN,2006-11-04,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,651,BUF,2007-01-11,3,0 days 00:18:27.000000000,,,,,0 days 00:01:33.000000000
20062007,344,N.J,2006-11-25,3,0 days 00:18:52.000000000,,0 days 00:19:52.000000000,,0 days 00:01:00.000000000,
20062007,714,ANA,2007-01-19,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20062007,200,MIN,2006-11-04,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20062007,345,OTT,2006-11-26,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20062007,715,N.J,2007-01-20,3,0 days 00:18:58.000000000,0 days 00:19:39.000000000,,0 days 00:00:41.000000000,,
20062007,596,CGY,2007-01-02,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20062007,1059,EDM,2007-03-15,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,980,CGY,2007-03-03,3,0 days 00:18:25.000000000,,,,,0 days 00:01:35.000000000
20062007,607,MIN,2007-01-04,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
20062007,257,MIN,2006-11-14,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20062007,742,BUF,2007-01-27,3,0 days 00:19:23.000000000,,,,,0 days 00:00:37.000000000
20062007,484,PHX,2006-12-16,3,0 days 00:18:46.000000000,,0 days 00:19:11.000000000,,0 days 00:00:25.000000000,
20062007,26,NSH,2006-10-07,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20062007,241,ATL,2006-11-11,3,0 days 00:18:18.000000000,,,,,0 days 00:01:42.000000000
20062007,187,S.J,2006-11-02,3,0 days 00:18:29.000000000,,0 days 00:19:56.000000000,,0 days 00:01:27.000000000,
20062007,30,PHX,2006-10-07,3,0 days 00:19:11.000000000,,,,,0 days 00:00:49.000000000
20062007,538,CBJ,2006-12-26,3,0 days 00:19:00.000000000,0 days 00:19:37.000000000,,0 days 00:00:37.000000000,,
20062007,646,N.J,2007-01-10,3,0 days 00:18:49.000000000,,,,,0 days 00:01:11.000000000
20062007,216,OTT,2006-11-08,3,0 days 00:19:17.000000000,,,,,0 days 00:00:43.000000000
20062007,1223,NYR,2007-04-07,3,0 days 00:19:10.000000000,,,,,0 days 00:00:50.000000000
20062007,353,TOR,2006-11-28,3,0 days 00:18:38.000000000,,0 days 00:19:36.000000000,,0 days 00:00:58.000000000,
20062007,88,MTL,2006-10-18,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,580,CHI,2006-12-31,3,0 days 00:18:43.000000000,,0 days 00:19:54.000000000,,0 days 00:01:11.000000000,
20062007,67,CHI,2006-10-14,3,0 days 00:18:38.000000000,,,,,0 days 00:01:22.000000000
20062007,282,PHX,2006-11-18,3,0 days 00:18:51.000000000,,0 days 00:19:40.000000000,,0 days 00:00:49.000000000,
20062007,778,NSH,2007-02-01,3,0 days 00:18:50.000000000,,,,,0 days 00:01:10.000000000
20062007,797,VAN,2007-02-03,3,0 days 00:17:55.000000000,0 days 00:18:10.000000000,,0 days 00:00:15.000000000,,
20062007,797,VAN,2007-02-03,3,0 days 00:18:20.000000000,,,,,0 days 00:01:40.000000000
20062007,1171,PHI,2007-03-31,3,0 days 00:17:49.000000000,,,,,0 days 00:02:11.000000000
20062007,514,PHX,2006-12-21,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,902,CBJ,2007-02-20,3,0 days 00:18:26.000000000,0 days 00:19:46.000000000,,0 days 00:01:20.000000000,,
20062007,1034,VAN,2007-03-11,3,0 days 00:19:01.000000000,,,,,0 days 00:00:59.000000000
20062007,451,EDM,2006-12-12,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20062007,685,COL,2007-01-15,3,0 days 00:18:59.000000000,,,,,0 days 00:01:01.000000000
20062007,390,COL,2006-12-02,3,0 days 00:19:43.000000000,,,,,0 days 00:00:17.000000000
20062007,810,COL,2007-02-06,3,0 days 00:18:42.000000000,0 days 00:19:23.000000000,,0 days 00:00:41.000000000,,
20062007,1063,WSH,2007-03-16,3,0 days 00:16:50.000000000,0 days 00:16:51.000000000,,0 days 00:00:01.000000000,,
20062007,955,CAR,2007-02-28,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20062007,739,PHI,2007-01-27,3,0 days 00:19:13.000000000,,,,,0 days 00:00:47.000000000
20062007,693,MIN,2007-01-16,3,0 days 00:19:30.000000000,,,,,0 days 00:00:30.000000000
20062007,369,STL,2006-11-30,3,0 days 00:18:42.000000000,0 days 00:18:47.000000000,,0 days 00:00:05.000000000,,
20062007,369,STL,2006-11-30,3,0 days 00:18:54.000000000,,,,,0 days 00:01:06.000000000
20062007,386,BUF,2006-12-02,3,0 days 00:17:48.000000000,,0 days 00:19:04.000000000,,0 days 00:01:16.000000000,
20062007,1219,MTL,2007-04-07,3,0 days 00:18:45.000000000,,,,,0 days 00:01:15.000000000
20062007,105,BOS,2006-10-21,3,0 days 00:19:33.000000000,,,,,0 days 00:00:27.000000000
20062007,555,CBJ,2006-12-28,3,0 days 00:18:19.000000000,,0 days 00:18:37.000000000,,0 days 00:00:18.000000000,
20062007,806,NSH,2007-02-06,3,0 days 00:18:02.000000000,,0 days 00:18:36.000000000,,0 days 00:00:34.000000000,
20062007,943,S.J,2007-02-26,3,0 days 00:19:21.000000000,,,,,0 days 00:00:39.000000000
20062007,410,TOR,2006-12-07,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,781,S.J,2007-02-01,3,0 days 00:18:17.000000000,,,,,0 days 00:01:43.000000000
20062007,851,MTL,2007-02-13,3,0 days 00:19:12.000000000,,,,,0 days 00:00:48.000000000
20062007,502,L.A,2006-12-19,3,0 days 00:19:16.000000000,,,,,0 days 00:00:44.000000000
20062007,1167,MIN,2007-03-31,3,0 days 00:19:03.000000000,,,,,0 days 00:00:57.000000000
20062007,152,T.B,2006-10-28,3,0 days 00:19:15.000000000,,,,,0 days 00:00:45.000000000
20062007,1022,BUF,2007-03-10,3,0 days 00:19:18.000000000,,,,,0 days 00:00:42.000000000
20062007,963,CHI,2007-03-01,3,0 days 00:17:08.000000000,,0 days 00:18:08.000000000,,0 days 00:01:00.000000000,
20062007,92,ATL,2006-10-19,3,0 days 00:18:48.000000000,0 days 00:19:27.000000000,,0 days 00:00:39.000000000,,
20062007,1055,CAR,2007-03-15,3,0 days 00:18:28.000000000,,,,,0 days 00:01:32.000000000
20062007,125,N.J,2006-10-24,3,0 days 00:19:02.000000000,,,,,0 days 00:00:58.000000000
20062007,1110,ANA,2007-03-22,3,0 days 00:18:46.000000000,,,,,0 days 00:01:14.000000000
20062007,826,TOR,2007-02-08,3,0 days 00:19:09.000000000,,0 days 00:19:28.000000000,,0 days 00:00:19.000000000,
20062007,467,CGY,2006-12-14,3,0 days 00:18:44.000000000,,,,,0 days 00:01:16.000000000
20062007,934,EDM,2007-02-25,3,0 days 00:19:05.000000000,,0 days 00:19:21.000000000,,0 days 00:00:16.000000000,
20062007,871,N.J,2007-02-16,3,0 days 00:18:55.000000000,,,,,0 days 00:01:05.000000000
20062007,522,MTL,2006-12-23,3,0 days 00:19:09.000000000,,,,,0 days 00:00:51.000000000
