season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20132014,1,MTL,2013-10-01,3,0 days 00:18:57.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:02.500000000
20132014,2,WSH,2013-10-01,3,0 days 00:18:42.000000000,,0 days 00:19:22.000000000,,,0 days 00:00:40.000000000,
20132014,3,EDM,2013-10-01,3,0 days 00:17:56.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:04.000000000
20132014,5,BUF,2013-10-02,3,0 days 00:18:46.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:13.500000000
20132014,12,DAL,2013-10-03,3,0 days 00:18:16.000000000,,0 days 00:18:30.000000000,,,0 days 00:00:14.000000000,
20132014,12,DAL,2013-10-03,3,0 days 00:18:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:10.000000000
20132014,15,BUF,2013-10-04,3,0 days 00:19:06.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:54.000000000
20132014,17,DET,2013-10-04,3,0 days 00:18:32.000000000,0 days 00:19:43.000000000,,,0 days 00:01:11.000000000,,
20132014,19,L.A,2013-10-04,3,0 days 00:18:50.500000000,,0 days 00:19:12.000000000,,,0 days 00:00:21.500000000,
20132014,20,NSH,2013-10-04,3,0 days 00:18:30.500000000,,0 days 00:18:48.000000000,,,0 days 00:00:17.500000000,
20132014,20,NSH,2013-10-04,3,0 days 00:19:43.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:16.500000000
20132014,25,PIT,2013-10-05,3,0 days 00:10:08.000000000,0 days 00:10:09.000000000,,,0 days 00:00:01.000000000,,
20132014,25,BUF,2013-10-05,3,0 days 00:18:05.000000000,,0 days 00:18:15.000000000,,,0 days 00:00:10.000000000,
20132014,28,WSH,2013-10-05,3,0 days 00:18:24.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:36.000000000
20132014,30,EDM,2013-10-05,3,0 days 00:16:24.000000000,,0 days 00:18:15.000000000,,,0 days 00:01:51.000000000,
20132014,31,PHX,2013-10-05,3,0 days 00:19:13.000000000,,0 days 00:19:35.000000000,,,0 days 00:00:22.000000000,
20132014,32,PHI,2013-10-06,3,0 days 00:18:25.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:35.000000000
20132014,34,CGY,2013-10-06,3,0 days 00:18:30.500000000,0 days 00:19:41.000000000,,,0 days 00:01:10.500000000,,
20132014,34,CGY,2013-10-06,3,0 days 00:19:41.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:19.000000000
20132014,35,N.J,2013-10-07,3,0 days 00:18:42.500000000,0 days 00:19:06.000000000,,,0 days 00:00:23.500000000,,
20132014,36,L.A,2013-10-07,3,0 days 00:19:23.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:36.500000000
