season,game_number,team_name,date,pull_period,pull_time,goal_for_time,goal_against_time,game_end_time,goal_for_timedelta,goal_against_timedelta,game_end_timedelta
20112012,1,BOS,2011-10-06,3,0 days 00:19:48.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:11.500000000
20112012,2,MTL,2011-10-06,3,0 days 00:18:35.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:24.500000000
20112012,3,VAN,2011-10-06,3,0 days 00:07:44.500000000,0 days 00:07:51.000000000,,,0 days 00:00:06.500000000,,
20112012,5,OTT,2011-10-07,3,0 days 00:19:53.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:06.500000000
20112012,6,CBJ,2011-10-07,3,0 days 00:18:53.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:07.000000000
20112012,8,CHI,2011-10-07,3,0 days 00:17:22.000000000,0 days 00:19:46.000000000,,,0 days 00:02:24.000000000,,
20112012,8,CHI,2011-10-07,3,0 days 00:19:46.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:14.000000000
20112012,11,OTT,2011-10-08,3,0 days 00:19:08.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:52.000000000
20112012,13,CAR,2011-10-08,3,0 days 00:18:24.000000000,0 days 00:18:41.000000000,,,0 days 00:00:17.000000000,,
20112012,14,NYI,2011-10-08,3,0 days 00:18:12.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:48.000000000
20112012,15,STL,2011-10-08,3,0 days 00:18:15.500000000,,0 days 00:18:58.000000000,,,0 days 00:00:42.500000000,
20112012,15,STL,2011-10-08,3,0 days 00:19:07.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:52.500000000
20112012,16,CBJ,2011-10-08,3,0 days 00:18:00.000000000,,,0 days 00:20:00.000000000,,,0 days 00:02:00.000000000
20112012,17,DAL,2011-10-08,3,0 days 00:17:56.000000000,,0 days 00:18:14.000000000,,,0 days 00:00:18.000000000,
20112012,18,COL,2011-10-08,3,0 days 00:17:37.000000000,,0 days 00:17:40.000000000,,,0 days 00:00:03.000000000,
20112012,19,CGY,2011-10-08,3,0 days 00:18:53.500000000,,0 days 00:19:55.000000000,,,0 days 00:01:01.500000000,
20112012,21,PHX,2011-10-08,3,0 days 00:19:44.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:15.500000000
20112012,22,L.A,2011-10-08,3,0 days 00:19:38.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:22.000000000
20112012,25,BOS,2011-10-10,3,0 days 00:18:50.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:10.000000000
20112012,26,CAR,2011-10-10,3,0 days 00:18:38.000000000,,0 days 00:18:54.000000000,,,0 days 00:00:16.000000000,
20112012,27,MIN,2011-10-10,3,0 days 00:18:23.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:37.000000000
20112012,30,CBJ,2011-10-10,3,0 days 00:18:32.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:27.500000000
20112012,31,DAL,2011-10-10,3,0 days 00:19:19.000000000,0 days 00:19:32.000000000,,,0 days 00:00:13.000000000,,
20112012,32,FLA,2011-10-11,3,0 days 00:18:11.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:49.000000000
20112012,34,COL,2011-10-12,3,0 days 00:18:35.000000000,0 days 00:19:19.000000000,,,0 days 00:00:44.000000000,,
20112012,35,VAN,2011-10-12,3,0 days 00:18:34.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:26.000000000
20112012,36,BOS,2011-10-12,3,0 days 00:16:03.500000000,0 days 00:16:35.000000000,,,0 days 00:00:31.500000000,,
20112012,43,NSH,2011-10-13,3,0 days 00:18:27.000000000,,0 days 00:18:50.000000000,,,0 days 00:00:23.000000000,
20112012,45,WPG,2011-10-13,3,0 days 00:18:09.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:50.500000000
20112012,47,BUF,2011-10-14,3,0 days 00:19:37.000000000,,,0 days 00:20:00.000000000,,,0 days 00:00:23.000000000
20112012,48,S.J,2011-10-14,3,0 days 00:19:08.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:51.500000000
20112012,49,CGY,2011-10-15,3,0 days 00:18:41.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:18.500000000
20112012,51,NYR,2011-10-15,3,0 days 00:18:21.000000000,,0 days 00:18:52.000000000,,,0 days 00:00:31.000000000,
20112012,53,PIT,2011-10-15,3,0 days 00:18:31.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:29.000000000
20112012,54,OTT,2011-10-15,3,0 days 00:19:40.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:19.500000000
20112012,61,EDM,2011-10-15,3,0 days 00:18:31.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:28.500000000
20112012,62,S.J,2011-10-15,3,0 days 00:18:37.500000000,,0 days 00:19:33.000000000,,,0 days 00:00:55.500000000,
20112012,63,STL,2011-10-16,3,0 days 00:18:30.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:30.000000000
20112012,66,PIT,2011-10-17,3,0 days 00:18:43.500000000,,,0 days 00:20:00.000000000,,,0 days 00:01:16.500000000
20112012,67,NSH,2011-10-17,3,0 days 00:18:47.000000000,,0 days 00:19:20.000000000,,,0 days 00:00:33.000000000,
20112012,67,NSH,2011-10-17,3,0 days 00:19:33.500000000,,,0 days 00:20:00.000000000,,,0 days 00:00:26.500000000
20112012,68,S.J,2011-10-17,3,0 days 00:18:25.000000000,,,0 days 00:20:00.000000000,,,0 days 00:01:35.000000000
